ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
0, 0.513, 0.193, -0.1201, 2.07, 1.61, -1.15, -1.38, 0.512729, 0.193752, -0.119997, 2, 0, 2022-09-23.20:25:22, 224, 1
0, 0.514, 0.193, -0.1166, 2.76, 2.76, -1.61, -0.92, 0.512604, 0.193682, -0.119997, 2, 0, 2022-09-23.20:25:22, 226, 1
0, 0.514, 0.193, -0.1132, 2.99, 2.76, -1.15, -0.92, 0.512504, 0.193627, -0.119997, 2, 0, 2022-09-23.20:25:22, 227, 1
0, 0.515, 0.193, -0.1104, 3.22, 2.76, -0.69, -1.61, 0.512924, 0.193994, -0.12134, 2, 0, 2022-09-23.20:25:22, 229, 1
0, 0.516, 0.193, -0.1081, 3.68, 2.53, -1.38, -1.84, 0.512934, 0.194032, -0.12134, 2, 0, 2022-09-23.20:25:22, 231, 1
0, 0.517, 0.193, -0.1055, 5.06, 3.68, -2.53, -2.07, 0.512942, 0.194064, -0.12134, 2, 0, 2022-09-23.20:25:22, 233, 1
0, 0.518, 0.193, -0.1014, 5.75, 3.68, -2.99, -3.22, 0.512952, 0.194102, -0.12134, 2, 0, 2022-09-23.20:25:22, 235, 1
0, 0.52, 0.194, -0.0985, 7.13, 4.83, -3.68, -3.68, 0.514021, 0.193127, -0.110696, 2, 0, 2022-09-23.20:25:22, 237, 1
0, 0.522, 0.194, -0.0958, 8.05, 5.06, -4.83, -4.6, 0.51421, 0.192985, -0.110696, 2, 0, 2022-09-23.20:25:22, 239, 1
0, 0.522, 0.194, -0.0945, 8.05, 5.52, -5.06, -5.29, 0.514444, 0.192809, -0.110696, 2, 0, 2022-09-23.20:25:22, 240, 1
0, 0.526, 0.194, -0.092, 8.28, 5.98, -5.29, -6.9, 0.513459, 0.192488, -0.102809, 2, 0, 2022-09-23.20:25:22, 242, 1
0, 0.528, 0.194, -0.0907, 9.89, 6.9, -6.9, -6.9, 0.513417, 0.192276, -0.102809, 2, 0, 2022-09-23.20:25:22, 244, 1
0, 0.53, 0.194, -0.089, 14.26, 7.59, -8.74, -7.82, 0.513374, 0.19206, -0.102809, 2, 0, 2022-09-23.20:25:22, 246, 1
0, 0.535, 0.195, -0.0877, 14.26, 7.36, -9.43, -9.66, 0.513339, 0.191884, -0.102809, 2, 0, 2022-09-23.20:25:22, 248, 1
0, 0.539, 0.195, -0.0873, 14.49, 8.51, -10.58, -10.81, 0.515633, 0.195503, -0.0926059, 2, 0, 2022-09-23.20:25:22, 250, 1
0, 0.541, 0.195, -0.0867, 13.34, 9.2, -10.12, -11.73, 0.516068, 0.19607, -0.0926059, 2, 0, 2022-09-23.20:25:22, 251, 1
0, 0.544, 0.195, -0.085, 14.72, 10.58, -10.58, -10.81, 0.516413, 0.196519, -0.0926059, 2, 0, 2022-09-23.20:25:22, 253, 1
0, 0.55, 0.195, -0.0844, 15.87, 11.73, -12.42, -13.57, 0.520513, 0.194255, -0.089113, 2, 0, 2022-09-23.20:25:22, 255, 1
0, 0.555, 0.195, -0.0841, 17.94, 13.11, -14.26, -14.95, 0.521765, 0.194194, -0.089113, 2, 0, 2022-09-23.20:25:22, 1, 1
0, 0.56, 0.195, -0.0832, 20.24, 12.19, -14.49, -15.41, 0.522769, 0.194146, -0.089113, 2, 0, 2022-09-23.20:25:22, 3, 1
0, 0.565, 0.196, -0.0828, 20.93, 14.49, -15.18, -17.25, 0.528184, 0.196664, -0.0894921, 2, 0, 2022-09-23.20:25:22, 5, 1
0, 0.568, 0.196, -0.0824, 20.93, 14.72, -15.64, -17.48, 0.530396, 0.19721, -0.0894921, 2, 0, 2022-09-23.20:25:22, 6, 1
0, 0.576, 0.195, -0.0795, 21.85, 15.41, -16.79, -19.09, 0.532165, 0.197647, -0.0894921, 2, 0, 2022-09-23.20:25:22, 8, 1
