ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT, CHANGE_STATE
0, 0.547, 0.202, -0.1013, 1.84, 1.38, -1.61, -2.07, 0.547398, 0.203633, -0.104827, 2, 0, 2022-09-23.20:11:24, 216, 1
0, 0.548, 0.202, -0.0998, 2.3, 2.3, -2.3, -1.38, 0.547429, 0.203631, -0.104827, 2, 0, 2022-09-23.20:11:24, 217, 1
0, 0.548, 0.202, -0.0957, 3.22, 2.53, -0.92, -0.69, 0.547469, 0.203628, -0.104827, 2, 0, 2022-09-23.20:11:24, 219, 1
0, 0.549, 0.202, -0.0929, 3.68, 2.3, -1.15, -1.38, 0.546989, 0.203821, -0.104143, 2, 0, 2022-09-23.20:11:24, 221, 1
0, 0.55, 0.202, -0.0914, 3.68, 2.76, -1.61, -2.53, 0.546929, 0.203853, -0.104143, 2, 0, 2022-09-23.20:11:24, 223, 1
0, 0.551, 0.202, -0.0892, 4.37, 3.68, -2.3, -2.99, 0.546856, 0.203892, -0.104143, 2, 0, 2022-09-23.20:11:24, 225, 1
0, 0.552, 0.202, -0.0863, 5.75, 4.37, -2.99, -3.45, 0.546783, 0.203931, -0.104143, 2, 0, 2022-09-23.20:11:24, 226, 1
0, 0.553, 0.202, -0.083, 7.13, 4.37, -3.68, -4.14, 0.547611, 0.2036, -0.102832, 2, 0, 2022-09-23.20:11:24, 228, 1
0, 0.555, 0.202, -0.0792, 8.97, 6.67, -4.83, -5.75, 0.547726, 0.203562, -0.102832, 2, 0, 2022-09-23.20:11:24, 230, 1
0, 0.558, 0.202, -0.074, 8.97, 6.67, -5.52, -5.75, 0.547839, 0.203525, -0.102832, 2, 0, 2022-09-23.20:11:24, 232, 1
0, 0.561, 0.202, -0.0718, 9.43, 7.59, -7.13, -7.59, 0.547931, 0.203495, -0.102832, 2, 0, 2022-09-23.20:11:24, 234, 1
0, 0.562, 0.202, -0.0706, 11.27, 7.82, -7.82, -9.66, 0.547792, 0.204033, -0.0946648, 2, 0, 2022-09-23.20:11:24, 235, 1
0, 0.566, 0.202, -0.0667, 11.96, 7.82, -7.59, -9.66, 0.547855, 0.204112, -0.0946648, 2, 0, 2022-09-23.20:11:24, 237, 1
0, 0.569, 0.202, -0.0639, 11.73, 8.74, -8.97, -11.73, 0.547905, 0.204175, -0.0946648, 2, 0, 2022-09-23.20:11:24, 239, 1
0, 0.571, 0.202, -0.0621, 14.26, 9.89, -9.66, -12.65, 0.552261, 0.2036, -0.0768827, 2, 0, 2022-09-23.20:11:24, 240, 1
0, 0.577, 0.202, -0.0565, 14.49, 10.58, -10.12, -12.19, 0.553333, 0.203525, -0.0768827, 2, 0, 2022-09-23.20:11:24, 242, 1
0, 0.581, 0.202, -0.0538, 15.18, 11.73, -11.96, -12.42, 0.554201, 0.203464, -0.0768827, 2, 0, 2022-09-23.20:11:24, 244, 1
0, 0.583, 0.202, -0.0525, 15.87, 11.27, -12.88, -13.57, 0.555267, 0.203389, -0.0768827, 2, 0, 2022-09-23.20:11:24, 245, 1
0, 0.592, 0.203, -0.0455, 20.01, 14.26, -14.49, -17.25, 0.558972, 0.203137, -0.0642121, 2, 0, 2022-09-23.20:11:24, 248, 1
0, 0.594, 0.203, -0.0441, 18.86, 13.57, -14.26, -16.33, 0.560299, 0.203045, -0.0642121, 2, 0, 2022-09-23.20:11:24, 249, 1
0, 0.602, 0.203, -0.0404, 21.62, 14.49, -15.64, -17.94, 0.562006, 0.202927, -0.0642121, 2, 0, 2022-09-23.20:11:24, 251, 1
0, 0.608, 0.203, -0.0386, 21.16, 15.64, -17.02, -19.09, 0.563354, 0.202833, -0.0642121, 2, 0, 2022-09-23.20:11:24, 253, 1
0, 0.611, 0.203, -0.0371, 21.85, 15.18, -17.25, -20.47, 0.568572, 0.203583, -0.0568436, 2, 0, 2022-09-23.20:11:24, 254, 1
0, 0.623, 0.204, -0.0331, 23.46, 16.79, -18.4, -18.86, 0.570553, 0.203641, -0.0568436, 2, 0, 2022-09-23.20:11:24, 1, 1
0, 0.64, 0.205, -0.0303, 26.69, 19.32, -22.08, -23.93, 0.579896, 0.203896, -0.0501414, 2, 0, 2022-09-23.20:11:24, 5, 1
0, 0.647, 0.205, -0.0288, 27.38, 19.78, -22.08, -25.54, 0.583132, 0.203986, -0.0501414, 2, 0, 2022-09-23.20:11:24, 7, 1
0, 0.651, 0.205, -0.028, 26.46, 20.24, -23.23, -26.92, 0.585709, 0.204058, -0.0501414, 2, 0, 2022-09-23.20:11:24, 8, 1
0, 0.659, 0.205, -0.0251, 28.76, 21.85, -22.77, -25.31, 0.588919, 0.204148, -0.0501414, 2, 0, 2022-09-23.20:11:24, 10, 1
0, 0.671, 0.205, -0.0226, 30.83, 21.16, -24.16, -26, 0.610346, 0.205362, -0.0286883, 2, 0, 2022-09-23.20:11:24, 12, 1
0, 0.675, 0.206, -0.0225, 32.9, 23.23, -26.46, -27.61, 0.617901, 0.205715, -0.0286883, 2, 0, 2022-09-23.20:11:24, 13, 1
0, 0.693, 0.207, -0.0246, 34.74, 23.23, -27.38, -29.68, 0.628418, 0.206206, -0.0286883, 2, 0, 2022-09-23.20:11:24, 16, 1
0, 0.703, 0.208, -0.0264, 35.66, 25.31, -27.84, -31.52, 0.634063, 0.205642, -0.029272, 2, 0, 2022-09-23.20:11:24, 18, 1
0, 0.736, 0.208, -0.0307, 33.36, 28.07, -27.61, -31.98, 0.65239, 0.20599, -0.029272, 2, 0, 2022-09-23.20:11:24, 24, 1
0, 0.74, 0.208, -0.0304, 33.36, 29.45, -28.99, -34.74, 0.656968, 0.208754, -0.0238717, 2, 0, 2022-09-23.20:11:24, 25, 1
0, 0.755, 0.207, -0.0329, 34.28, 29.45, -29.91, -34.97, 0.663411, 0.209491, -0.0238717, 2, 0, 2022-09-23.20:11:24, 27, 1
0, 0.765, 0.207, -0.0331, 35.2, 27.15, -30.14, -36.12, 0.668547, 0.210079, -0.0238717, 2, 0, 2022-09-23.20:11:24, 29, 1
0, 0.77, 0.207, -0.033, 36.35, 27.61, -29.22, -35.89, 0.675055, 0.210824, -0.0238717, 2, 0, 2022-09-23.20:11:24, 30, 1
0, 0.796, 0.207, -0.0325, 35.43, 28.76, -28.07, -33.36, 0.691339, 0.209273, -0.0360065, 2, 0, 2022-09-23.20:11:24, 34, 1
0, 0.806, 0.207, -0.0337, 36.35, 29.91, -30.14, -33.59, 0.698721, 0.209484, -0.0360065, 2, 0, 2022-09-23.20:11:24, 36, 1
0, 0.821, 0.207, -0.0365, 36.81, 28.3, -31.06, -35.43, 0.706095, 0.209695, -0.0360065, 2, 0, 2022-09-23.20:11:24, 38, 1
0, 0.832, 0.207, -0.0374, 36.12, 28.07, -30.14, -34.05, 0.71289, 0.209496, -0.0326917, 2, 0, 2022-09-23.20:11:24, 40, 1
0, 0.837, 0.207, -0.037, 37.96, 29.45, -31.52, -35.43, 0.720475, 0.209629, -0.0326917, 2, 0, 2022-09-23.20:11:24, 41, 1
0, 0.852, 0.207, -0.0362, 37.5, 29.22, -29.91, -34.74, 0.727934, 0.20976, -0.0326917, 2, 0, 2022-09-23.20:11:24, 43, 1
0, 0.863, 0.207, -0.0377, 37.73, 28.53, -29.91, -35.2, 0.734051, 0.209868, -0.0326917, 2, 0, 2022-09-23.20:11:24, 45, 1
0, 0.878, 0.207, -0.0397, 35.89, 27.38, -29.91, -35.2, 0.746105, 0.208778, -0.0419763, 2, 0, 2022-09-23.20:11:25, 47, 1
0, 0.888, 0.207, -0.0399, 35.43, 29.22, -30.6, -35.89, 0.754601, 0.208666, -0.0419763, 2, 0, 2022-09-23.20:11:25, 49, 1
0, 0.893, 0.206, -0.0406, 34.74, 28.3, -29.45, -33.82, 0.761388, 0.208577, -0.0419763, 2, 0, 2022-09-23.20:11:25, 50, 1
0, 0.908, 0.206, -0.0399, 35.89, 28.76, -29.22, -34.74, 0.800812, 0.210859, -0.037545, 2, 0, 2022-09-23.20:11:25, 52, 1
0, 0.918, 0.206, -0.0406, 36.35, 28.3, -28.76, -34.97, 0.816461, 0.211303, -0.037545, 2, 0, 2022-09-23.20:11:25, 54, 1
0, 0.928, 0.206, -0.0406, 34.97, 27.84, -28.76, -32.9, 0.829026, 0.211659, -0.037545, 2, 0, 2022-09-23.20:11:25, 56, 1
0, 0.938, 0.206, -0.0403, 36.35, 27.84, -29.68, -33.82, 0.844494, 0.212098, -0.037545, 2, 0, 2022-09-23.20:11:25, 57, 1
0, 0.947, 0.206, -0.0383, 34.05, 27.38, -28.07, -33.13, 0.843916, 0.209496, -0.0441054, 2, 0, 2022-09-23.20:11:25, 59, 1
0, 0.956, 0.206, -0.0368, 33.36, 26.46, -26.92, -32.21, 0.856603, 0.20927, -0.0441054, 2, 0, 2022-09-23.20:11:25, 61, 1
0, 0.971, 0.206, -0.0356, 34.51, 26.46, -27.38, -32.44, 0.868945, 0.20905, -0.0441054, 2, 0, 2022-09-23.20:11:25, 63, 1
0, 0.98, 0.206, -0.0338, 33.59, 26.92, -27.38, -32.21, 0.879125, 0.208868, -0.0441054, 2, 0, 2022-09-23.20:11:25, 65, 1
0, 0.985, 0.206, -0.0331, 32.44, 26, -26.69, -30.83, 0.879876, 0.211065, -0.0379803, 2, 0, 2022-09-23.20:11:25, 66, 1
0, 0.999, 0.206, -0.0329, 34.28, 26, -27.61, -32.44, 0.889798, 0.211347, -0.0379803, 2, 0, 2022-09-23.20:11:25, 68, 1
0, 1.008, 0.206, -0.032, 33.13, 24.62, -25.08, -31.06, 0.897877, 0.211577, -0.0379803, 2, 0, 2022-09-23.20:11:25, 70, 1
0, 1.017, 0.206, -0.0313, 34.28, 26, -26.46, -33.13, 0.907076, 0.211324, -0.0403238, 2, 0, 2022-09-23.20:11:25, 72, 1
0, 1.031, 0.205, -0.0315, 32.44, 25.31, -25.77, -29.68, 0.916005, 0.21146, -0.0403238, 2, 0, 2022-09-23.20:11:25, 74, 1
0, 1.039, 0.205, -0.0319, 31.29, 25.31, -27.15, -29.91, 0.924849, 0.211594, -0.0403238, 2, 0, 2022-09-23.20:11:25, 76, 1
0, 1.052, 0.205, -0.0322, 30.14, 23.7, -26.46, -29.91, 0.932133, 0.211705, -0.0403238, 2, 0, 2022-09-23.20:11:25, 78, 1
