ID, ROBOT_X, ROBOT_Y, ROBOT_W, ROBOT_M1, ROBOT_M2, ROBOT_M3, ROBOT_M4, VISION_X, VISION_Y, VISION_W, BEHAVIOR, LABEL, TIMESTAMP, PCKT
0, 0.57, -2.476, 1.5996, 26.46, 13.11, -14.95, -29.45, 0.569251, -2.48558, 1.59711, 2, 0, 2022-11-25.17:25:51, 170
0, 0.57, -2.472, 1.5996, 28.76, 14.26, -16.56, -30.83, 0.569711, -2.48499, 1.59875, 2, 0, 2022-11-25.17:25:51, 171
0, 0.572, -2.441, 1.5871, 28.76, 23.23, -24.16, -26, 0.569748, -2.48493, 1.59875, 2, 0, 2022-11-25.17:25:51, 177
0, 0.573, -2.427, 1.5771, 32.9, 22.08, -26.23, -34.05, 0.569943, -2.48397, 1.5999, 2, 0, 2022-11-25.17:25:51, 179
0, 0.573, -2.421, 1.5749, 34.74, 25.54, -26.23, -35.89, 0.570137, -2.48314, 1.5999, 2, 0, 2022-11-25.17:25:51, 180
0, 0.577, -2.382, 1.5463, 36.12, 29.45, -30.83, -31.98, 0.568548, -2.47259, 1.58357, 2, 0, 2022-11-25.17:25:51, 186
0, 0.578, -2.376, 1.5402, 36.35, 30.14, -31.75, -31.75, 0.567779, -2.46615, 1.58357, 2, 0, 2022-11-25.17:25:51, 187
0, 0.578, -2.371, 1.5331, 35.43, 27.84, -31.75, -31.98, 0.568195, -2.47007, 1.58357, 2, 0, 2022-11-25.17:25:51, 188
0, 0.583, -2.337, 1.4982, 31.98, 29.68, -34.05, -37.5, 0.570356, -2.4603, 1.56522, 2, 0, 2022-11-25.17:25:51, 193
0, 0.588, -2.309, 1.4841, 36.12, 34.51, -28.76, -35.66, 0.571278, -2.45845, 1.56522, 2, 0, 2022-11-25.17:25:51, 197
0, 0.589, -2.303, 1.4773, 36.58, 33.59, -31.29, -35.43, 0.574026, -2.44355, 1.53307, 2, 0, 2022-11-25.17:25:51, 198
0, 0.592, -2.291, 1.4658, 34.51, 32.67, -31.98, -37.04, 0.574937, -2.43876, 1.53307, 2, 0, 2022-11-25.17:25:51, 199
0, 0.599, -2.257, 1.4557, 33.59, 31.98, -31.29, -35.89, 0.575662, -2.43466, 1.53307, 2, 0, 2022-11-25.17:25:51, 204
0, 0.6, -2.252, 1.455, 34.74, 31.52, -31.75, -36.35, 0.57648, -2.4303, 1.53307, 2, 0, 2022-11-25.17:25:51, 205
0, 0.603, -2.24, 1.4536, 36.81, 31.98, -30.6, -36.58, 0.577514, -2.42478, 1.53307, 2, 0, 2022-11-25.17:25:51, 207
0, 0.607, -2.223, 1.452, 35.89, 30.37, -30.37, -35.89, 0.579356, -2.41054, 1.48737, 2, 0, 2022-11-25.17:25:51, 209
0, 0.609, -2.212, 1.4533, 35.89, 29.45, -30.83, -35.89, 0.580315, -2.40458, 1.48737, 2, 0, 2022-11-25.17:25:51, 211
0, 0.61, -2.206, 1.4552, 36.81, 30.37, -31.52, -34.51, 0.581532, -2.39704, 1.48737, 2, 0, 2022-11-25.17:25:51, 212
0, 0.613, -2.189, 1.4573, 38.19, 30.83, -31.75, -34.97, 0.579776, -2.40752, 1.48737, 2, 0, 2022-11-25.17:25:51, 214
0, 0.615, -2.177, 1.459, 36.12, 28.99, -29.45, -34.05, 0.58872, -2.37406, 1.44858, 2, 0, 2022-11-25.17:25:51, 216
0, 0.617, -2.166, 1.461, 34.28, 28.76, -29.91, -34.28, 0.59154, -2.36257, 1.44858, 2, 0, 2022-11-25.17:25:51, 218
0, 0.619, -2.155, 1.4638, 34.74, 28.99, -31.29, -33.36, 0.593919, -2.35489, 1.44858, 2, 0, 2022-11-25.17:25:51, 219
0, 0.62, -2.15, 1.466, 35.66, 28.76, -32.44, -33.13, 0.596114, -2.34644, 1.44858, 2, 0, 2022-11-25.17:25:51, 220
0, 0.622, -2.139, 1.4707, 36.35, 28.76, -32.67, -33.36, 0.601033, -2.32622, 1.44953, 2, 0, 2022-11-25.17:25:51, 222
0, 0.625, -2.116, 1.481, 37.73, 31.75, -29.22, -32.9, 0.605232, -2.30915, 1.44953, 2, 0, 2022-11-25.17:25:51, 225
0, 0.63, -2.088, 1.4853, 37.04, 28.07, -29.91, -34.28, 0.607773, -2.29899, 1.44953, 2, 0, 2022-11-25.17:25:51, 229
0, 0.631, -2.076, 1.488, 37.5, 27.38, -31.29, -32.44, 0.611989, -2.28703, 1.46053, 2, 0, 2022-11-25.17:25:51, 231
0, 0.632, -2.071, 1.4895, 37.5, 27.38, -30.83, -32.21, 0.614369, -2.27844, 1.46053, 2, 0, 2022-11-25.17:25:51, 232
0, 0.632, -2.065, 1.4913, 35.66, 26.69, -29.91, -31.98, 0.61733, -2.26777, 1.46053, 2, 0, 2022-11-25.17:25:51, 233
0, 0.634, -2.054, 1.4946, 34.51, 26.92, -28.99, -31.52, 0.620253, -2.25035, 1.47908, 2, 0, 2022-11-25.17:25:51, 234
0, 0.638, -2.016, 1.5034, 38.65, 27.15, -30.83, -31.52, 0.622418, -2.24112, 1.47908, 2, 0, 2022-11-25.17:25:51, 240
0, 0.638, -2.011, 1.5044, 38.65, 27.15, -31.06, -31.06, 0.624652, -2.22978, 1.47908, 2, 0, 2022-11-25.17:25:51, 241
0, 0.639, -2, 1.5049, 36.58, 28.07, -30.83, -30.83, 0.627169, -2.21851, 1.47908, 2, 0, 2022-11-25.17:25:51, 243
0, 0.641, -1.983, 1.5077, 35.2, 26.69, -30.37, -30.37, 0.630931, -2.19877, 1.49077, 2, 0, 2022-11-25.17:25:51, 245
0, 0.641, -1.978, 1.5084, 35.89, 25.77, -30.83, -30.83, 0.633981, -2.18428, 1.49077, 2, 0, 2022-11-25.17:25:51, 246
0, 0.642, -1.967, 1.5118, 36.81, 25.31, -30.83, -30.83, 0.633837, -2.18407, 1.49077, 2, 0, 2022-11-25.17:25:51, 248
0, 0.643, -1.951, 1.5181, 36.58, 25.31, -30.14, -30.37, 0.635599, -2.17551, 1.49077, 2, 0, 2022-11-25.17:25:51, 250
0, 0.643, -1.945, 1.5202, 35.89, 25.31, -30.37, -30.14, 0.635771, -2.16413, 1.50308, 2, 0, 2022-11-25.17:25:51, 251
0, 0.644, -1.924, 1.5283, 36.35, 27.61, -31.75, -29.91, 0.636386, -2.15699, 1.50308, 2, 0, 2022-11-25.17:25:51, 254
0, 0.645, -1.913, 1.5337, 37.5, 27.38, -30.83, -30.37, 0.637497, -2.14898, 1.50308, 2, 0, 2022-11-25.17:25:51, 0
0, 0.645, -1.907, 1.5361, 37.27, 26.92, -28.99, -30.6, 0.640931, -2.12161, 1.50647, 2, 0, 2022-11-25.17:25:51, 1
0, 0.645, -1.902, 1.5389, 37.96, 26.69, -27.84, -30.37, 0.642851, -2.10702, 1.50647, 2, 0, 2022-11-25.17:25:51, 2
0, 0.646, -1.87, 1.5486, 34.28, 25.08, -31.75, -28.76, 0.643882, -2.10085, 1.50647, 2, 0, 2022-11-25.17:25:51, 7
0, 0.647, -1.848, 1.56, 35.66, 28.76, -29.45, -30.6, 0.648101, -2.07825, 1.52431, 2, 0, 2022-11-25.17:25:51, 10
0, 0.647, -1.843, 1.5619, 37.04, 28.53, -27.84, -30.6, 0.649732, -2.06809, 1.52431, 2, 0, 2022-11-25.17:25:51, 11
0, 0.648, -1.838, 1.5633, 37.73, 27.38, -28.07, -30.6, 0.650506, -2.06608, 1.52431, 2, 0, 2022-11-25.17:25:51, 12
0, 0.648, -1.821, 1.5676, 37.73, 24.62, -29.91, -29.68, 0.651861, -2.05831, 1.52431, 2, 0, 2022-11-25.17:25:51, 14
0, 0.648, -1.811, 1.5721, 35.66, 23.46, -30.83, -29.68, 0.654428, -2.03943, 1.54111, 2, 0, 2022-11-25.17:25:51, 16
0, 0.648, -1.779, 1.5828, 35.66, 23.93, -29.22, -28.99, 0.655517, -2.03156, 1.54111, 2, 0, 2022-11-25.17:25:51, 21
0, 0.648, -1.774, 1.5836, 35.66, 23.46, -31.06, -30.6, 0.658419, -2.01265, 1.54111, 2, 0, 2022-11-25.17:25:51, 22
0, 0.647, -1.747, 1.5901, 35.66, 24.16, -30.37, -32.21, 0.655305, -2.00405, 1.56768, 2, 0, 2022-11-25.17:25:51, 26
0, 0.647, -1.741, 1.5914, 35.66, 25.31, -28.53, -32.21, 0.655428, -1.98186, 1.56768, 2, 0, 2022-11-25.17:25:51, 27
0, 0.646, -1.699, 1.5912, 35.43, 22.31, -31.06, -33.59, 0.655641, -1.97151, 1.56768, 2, 0, 2022-11-25.17:25:51, 33
0, 0.646, -1.693, 1.5919, 34.97, 21.85, -31.52, -31.98, 0.657363, -1.94218, 1.5796, 2, 0, 2022-11-25.17:25:51, 34
0, 0.646, -1.688, 1.5928, 36.12, 22.54, -31.06, -32.67, 0.657513, -1.94544, 1.5796, 2, 0, 2022-11-25.17:25:51, 35
0, 0.646, -1.677, 1.5928, 35.89, 24.39, -29.45, -32.21, 0.657967, -1.93597, 1.5796, 2, 0, 2022-11-25.17:25:51, 37
0, 0.646, -1.666, 1.5908, 36.12, 24.62, -29.45, -34.05, 0.658415, -1.92663, 1.5796, 2, 0, 2022-11-25.17:25:51, 38
0, 0.646, -1.644, 1.5854, 38.88, 21.16, -30.6, -35.2, 0.655727, -1.92092, 1.59652, 2, 0, 2022-11-25.17:25:51, 42
0, 0.645, -1.627, 1.5816, 35.66, 22.31, -28.99, -31.98, 0.655003, -1.9156, 1.59652, 2, 0, 2022-11-25.17:25:51, 44
0, 0.645, -1.622, 1.5809, 34.28, 22.77, -29.22, -31.52, 0.654573, -1.90762, 1.59652, 2, 0, 2022-11-25.17:25:51, 45
0, 0.645, -1.6, 1.5758, 36.12, 25.31, -31.06, -34.51, 0.654227, -1.90119, 1.59652, 2, 0, 2022-11-25.17:25:51, 48
0, 0.646, -1.595, 1.575, 36.58, 25.31, -31.52, -36.35, 0.654606, -1.91582, 1.59652, 2, 0, 2022-11-25.17:25:51, 49
0, 0.646, -1.589, 1.5737, 36.58, 26, -31.52, -36.12, 0.652744, -1.87689, 1.5911, 2, 0, 2022-11-25.17:25:51, 50
0, 0.647, -1.567, 1.5708, 35.43, 25.31, -28.76, -33.82, 0.65221, -1.86709, 1.5911, 2, 0, 2022-11-25.17:25:51, 53
0, 0.647, -1.561, 1.5695, 35.89, 25.77, -28.53, -31.29, 0.651764, -1.85617, 1.5911, 2, 0, 2022-11-25.17:25:51, 54
0, 0.648, -1.55, 1.5645, 37.04, 26.69, -29.45, -33.59, 0.651264, -1.84637, 1.5911, 2, 0, 2022-11-25.17:25:51, 56
0, 0.649, -1.533, 1.5567, 37.5, 28.53, -30.37, -35.43, 0.65065, -1.83434, 1.5911, 2, 0, 2022-11-25.17:25:51, 58
0, 0.649, -1.527, 1.5543, 36.12, 27.15, -30.6, -34.97, 0.648352, -1.82549, 1.57688, 2, 0, 2022-11-25.17:25:51, 59
0, 0.65, -1.511, 1.5495, 34.28, 26.69, -28.99, -34.74, 0.647534, -1.81648, 1.57688, 2, 0, 2022-11-25.17:25:51, 62
0, 0.651, -1.5, 1.5492, 34.97, 27.38, -28.76, -34.74, 0.646525, -1.80536, 1.57688, 2, 0, 2022-11-25.17:25:51, 63
0, 0.653, -1.489, 1.5452, 36.12, 29.22, -28.99, -35.2, 0.647786, -1.82118, 1.57688, 2, 0, 2022-11-25.17:25:51, 65
0, 0.654, -1.477, 1.5411, 36.35, 28.53, -29.68, -35.2, 0.647477, -1.81822, 1.57688, 2, 0, 2022-11-25.17:25:51, 67
0, 0.655, -1.466, 1.5366, 36.35, 27.61, -30.14, -34.97, 0.644671, -1.77992, 1.56741, 2, 0, 2022-11-25.17:25:52, 68
